TUG1	ceRNA or sponge	TNF
TUG1	transcriptional regulation	MIR382
TUG1	ceRNA or sponge	IGFBP5
TUG1	transcriptional regulation	TIMP2
TUG1	ceRNA or sponge	MIR384
TUG1	epigenetic regulation	MIR34A
TUG1	ceRNA or sponge	MIR196A1
TUG1	expression association	MAPK8
TUG1	expression association	MAPK1
TUG1	expression association	AKT1
TUG1	ceRNA or sponge	CDC42
TUG1	ceRNA or sponge	MDM2
TUG1	ceRNA or sponge	CCND2
TUG1	transcriptional regulation	MT2A
TUG1	epigenetic regulation	RND3
TUG1	ceRNA or sponge	ITGB1
TUG1	ceRNA or sponge	MMP2
TUG1	ceRNA or sponge	MMP9
TUG1	ceRNA or sponge	XBP1
TUG1	ceRNA or sponge	RAB10
TUG1	transcriptional regulation	MET
TUG1	ceRNA or sponge	PFN2
TUG1	ceRNA or sponge	MMP14
TUG1	expression association	AHSA1
TUG1	expression association	HSPB1
TUG1	ceRNA or sponge	DLX1
TUG1	ceRNA or sponge	FOXQ1
TUG1	ceRNA or sponge	PDK4
SP1	transcriptional regulation	PANDAR
SP1	expression association	MALAT1
SP1	transcriptional regulation	LINC00511
SP1	transcriptional regulation	AGAP2-AS1
SP1	transcriptional regulation	CDKN2B-AS1
SP1	expression association	LINC01638
SP1	expression association	LINC01232
SP1	transcriptional regulation	LINC00313
SP1	transcriptional regulation	PVT1
SP1	transcriptional regulation	NORAD
SP1	expression association	HOTTIP
SP1	interact with protein	THAP7-AS1
SP1	expression association	HCP5
SP1	transcriptional regulation	LINC01234
SP1	transcriptional regulation	TINCR
SP1	epigenetic regulation	SEMA3B-AS1
SP1	transcriptional regulation	LUCAT1
SP1	transcriptional regulation	LINC00665
SP1	transcriptional regulation	LMCD1-AS1
SP1	transcriptional regulation	SNHG4
SP1	transcriptional regulation	ILF3-DT
SP1	transcriptional regulation	SNHG12
SP1	transcriptional regulation	PDK1-AS1
SP1	transcriptional regulation	SNHG1
SP1	expression association	SAMMSON
SP1	transcriptional regulation	POU3F3
SP1	transcriptional regulation	CASC11
PANDAR	expression association	BCL2
PANDAR	transcriptional regulation	CDKN2A
PANDAR	expression association	CDKN2C
PANDAR	interact with protein	SRSF7
PANDAR	expression association	PIM1
PANDAR	interact with protein	SRSF2
PANDAR	expression association	TP53
PANDAR	interact with protein	E2F1
PANDAR	interact with protein	HNRNPU
PANDAR	expression association	ROCK1
PANDAR	expression association	MMP2
PANDAR	expression association	MMP9
PANDAR	expression association	VIM
PANDAR	expression association	CDH1
STAT1	transcriptional regulation	LINC00174
STAT1	transcriptional regulation	SPAAR
STAT1	transcriptional regulation	DLEU2
STAT1	expression association	HAS2-AS1
STAT1	transcriptional regulation	LINC00467
LINC00174	ceRNA or sponge	TAFAZZIN
LINC00174	ceRNA or sponge	S100A10
LINC00174	ceRNA or sponge	SOX9
LINC00174	ceRNA or sponge	SLC2A1
EZH2	epigenetic regulation	SPRY4-IT1
EZH2	expression association	HOTAIR
EZH2	epigenetic regulation	NPTN-IT1
EZH2	transcriptional regulation	H19
EZH2	epigenetic regulation	TCAM1P
EZH2	epigenetic regulation	ENSG00000249945
EZH2	transcriptional regulation	PHACTR2-AS1
EZH2	expression association	NKILA
EZH2	expression association	UGP2
MIR196A1	ceRNA or sponge	GAS5
MIR22HG	ceRNA or sponge	DAPK1
MIR22HG	ceRNA or sponge	HMGB1
MIR22HG	expression association	YBX1
MIR22HG	expression association	MET
MIR22HG	expression association	CDKN1A
MIR22HG	ceRNA or sponge	CDKN1B
MIR22HG	ceRNA or sponge	MMP9
MIR22HG	ceRNA or sponge	ADAMTS5
MIR22HG	transcriptional regulation	CTNNB1
MIR22HG	ceRNA or sponge	NCOR2
MIR22HG	expression association	NOTCH2
MIR22HG	transcriptional regulation	STAT3
MIR22HG	transcriptional regulation	MYC
MIR22HG	transcriptional regulation	PTK2
MEG3	expression association	MIR21
MEG3	expression association	NFKB1
MEG3	epigenetic regulation	TP53
MEG3	ceRNA or sponge	MIR494
MEG3	expression association	SMAD7
MEG3	expression association	MIR96
MEG3	expression association	TPM1
MEG3	interact with protein	SMO
MEG3	ceRNA or sponge	PDCD4
MEG3	ceRNA or sponge	MIR125A
MEG3	expression association	CDH2
MEG3	ceRNA or sponge	MIR182
MEG3	expression association	PIK3CD
MEG3	ceRNA or sponge	ADH4
MEG3	expression association	MIR93
MEG3	epigenetic regulation	CDH1
MEG3	ceRNA or sponge	AIFM2
MEG3	ceRNA or sponge	FOXO1
MEG3	expression association	MDM2
MEG3	expression association	PTEN
MEG3	ceRNA or sponge	HOXA11
MEG3	interact with protein	JAK2
MEG3	ceRNA or sponge	MIR184
MEG3	ceRNA or sponge	MIR223
MEG3	expression association	NLRP3
MEG3	expression association	MIR770
MEG3	expression association	SRGAP1
MEG3	expression association	NOTCH1
MEG3	expression association	TGFB1
MEG3	ceRNA or sponge	NFE2L2
MEG3	ceRNA or sponge	ZEB1
MEG3	ceRNA or sponge	HDAC7
MEG3	ceRNA or sponge	SKP2
MEG3	ceRNA or sponge	E2F3
MEG3	expression association	BCL2
MEG3	expression association	VEGFA
MEG3	ceRNA or sponge	MIR214
MEG3	epigenetic regulation	MIR200B
MEG3	epigenetic regulation	MIR200A
MEG3	epigenetic regulation	MIR429
MEG3	epigenetic regulation	MIR200C
MEG3	ceRNA or sponge	MIR141
MEG3	ceRNA or sponge	BRI3
MEG3	interact with mRNA	ATG3
MEG3	expression association	HSPA5
MEG3	expression association	HES1
MEG3	transcriptional regulation	GDF15
MEG3	expression association	ILF3
MEG3	expression association	CTNNB1
MEG3	expression association	CASP9
MEG3	transcriptional regulation	BMP4
MEG3	transcriptional regulation	MET
MEG3	expression association	ABCC1
MEG3	expression association	ABCB1
MEG3	expression association	ABCG2
MEG3	interact with mRNA	RAC1
MEG3	expression association	PHLPP1
MEG3	interact with protein	JUN
MEG3	expression association	HIF1A
MEG3	expression association	RB1
MEG3	interact with protein	JARID2
MEG3	epigenetic regulation	EZH2
MEG3	interact with protein	DNMT1
MEG3	expression association	ICAM1
MEG3	ceRNA or sponge	TRAF3
MEG3	ceRNA or sponge	APAF1
MEG3	expression association	TNF
MEG3	ceRNA or sponge	LRP6
MEG3	expression association	NLRC5
MEG3	ceRNA or sponge	CASP8
MEG3	expression association	TRIB2
MEG3	ceRNA or sponge	EGR1
MEG3	expression association	AP1G1
MEG3	expression association	SNAI1
MEG3	ceRNA or sponge	GARS1
MEG3	ceRNA or sponge	IGF1R
MEG3	ceRNA or sponge	HDAC9
MEG3	ceRNA or sponge	KLF4
MEG3	expression association	MIR218-1
MEG3	expression association	MIR345
MEG3	ceRNA or sponge	CDKN2A
MEG3	expression association	MIR361
MEG3	expression association	FOXM1
MEG3	expression association	LATS2
MEG3	expression association	HSPG2
MEG3	ceRNA or sponge	PDHB
MEG3	ceRNA or sponge	MIR149
MEG3	expression association	IL6
MEG3	expression association	CASP3
MEG3	expression association	PIK3CA
MEG3	ceRNA or sponge	FGFR2
MEG3	ceRNA or sponge	SMARCB1
MEG3	ceRNA or sponge	HMGB1
MEG3	ceRNA or sponge	MIR146A
MEG3	ceRNA or sponge	MIR3142HG
MEG3	epigenetic regulation	TERT
MEG3	ceRNA or sponge	AKAP12
MEG3	ceRNA or sponge	MIR145
MEG3	expression association	BAX
MEG3	expression association	IL1B
MEG3	ceRNA or sponge	SIRT1
MEG3	transcriptional regulation	CDKN1A
MEG3	transcriptional regulation	BCL2L1
MEG3	ceRNA or sponge	IDO1
MEG3	expression association	LRRK2
MEG3	ceRNA or sponge	PPARG
MEG3	ceRNA or sponge	MIR181A1
MEG3	ceRNA or sponge	MIR148A
MEG3	interact with mRNA	TP63
MEG3	expression association	KRT14
MEG3	interact with protein	STAT3
MEG3	interact with protein	YAP1
MEG3	expression association	TP73
MEG3	expression association	SOX2
MEG3	expression association	HEY1
MEG3	expression association	SPHK1
MEG3	ceRNA or sponge	BRCA1
MEG3	ceRNA or sponge	GDNF
MEG3	ceRNA or sponge	AFF1
MEG3	ceRNA or sponge	TIGIT
MEG3	expression association	EN2
MEG3	expression association	MIR219A1
MEG3	epigenetic regulation	EGFR
MEG3	ceRNA or sponge	DKK2
MEG3	ceRNA or sponge	SOCS5
MEG3	ceRNA or sponge	SOCS6
MEG3	ceRNA or sponge	PHLPP2
MEG3	interact with protein	MYC
MEG3	ceRNA or sponge	ERP29
MEG3	ceRNA or sponge	PDGFRA
MEG3	ceRNA or sponge	ATP4B
MEG3	ceRNA or sponge	SOCS3
MEG3	ceRNA or sponge	SLC34A2
MEG3	ceRNA or sponge	MTSS1
MEG3	ceRNA or sponge	SOX11
MEG3	expression association	BMI1
MEG3	expression association	MIR211
MEG3	ceRNA or sponge	ALG9
MEG3	ceRNA or sponge	MDK
MEG3	ceRNA or sponge	MIR708
MIR21	ceRNA or sponge	CASC2
MIR21	ceRNA or sponge	GAS5
MIR21	expression association	SNHG1
MIAT	ceRNA or sponge	MIR133A1
MIAT	ceRNA or sponge	EPHA2
MIAT	ceRNA or sponge	MIR330
MIAT	transcriptional regulation	MIR150
MIAT	ceRNA or sponge	MIR29B1
MIAT	expression association	CDH2
MIAT	ceRNA or sponge	HDAC4
MIAT	ceRNA or sponge	ZEB1
MIAT	ceRNA or sponge	STAT3
MIAT	ceRNA or sponge	LOXL2
MIAT	ceRNA or sponge	MIR214
MIAT	ceRNA or sponge	VEGFA
MIAT	expression association	POU5F1
MIAT	expression association	MIR1246
MIAT	ceRNA or sponge	CD47
MIAT	expression association	TGFB1
MIAT	ceRNA or sponge	CASP1
MIAT	ceRNA or sponge	PAPPA
MIAT	ceRNA or sponge	RAB22A
MIAT	ceRNA or sponge	MIR613
MIAT	expression association	MYCN
MIAT	expression association	ODC1
MIAT	expression association	MYC
MIAT	ceRNA or sponge	STIM1
MIAT	ceRNA or sponge	GPRC5A
MIAT	ceRNA or sponge	JAK2
MIAT	ceRNA or sponge	LASP1
MIAT	ceRNA or sponge	MT-CO2
MIAT	ceRNA or sponge	SIRT1
MIAT	ceRNA or sponge	PPARGC1A
MIAT	ceRNA or sponge	MMP2
MIAT	ceRNA or sponge	MIR495
MIAT	ceRNA or sponge	VEGFC
MIAT	ceRNA or sponge	CCND1
MIAT	ceRNA or sponge	INCENP
MIAT	expression association	DGCR8
MIAT	ceRNA or sponge	MIR212
MIAT	ceRNA or sponge	EZH2
MIAT	ceRNA or sponge	TGFBR1
SOX21-AS1	epigenetic regulation	CDKN1A
SOX21-AS1	ceRNA or sponge	MYO6
SOX21-AS1	interact with protein	EZH2
SOX21-AS1	ceRNA or sponge	PIM2
SOX21-AS1	ceRNA or sponge	PAK5
SOX21-AS1	ceRNA or sponge	VDAC1
SOX21-AS1	ceRNA or sponge	MIR144
SOX21-AS1	expression association	MIR7-1
DICER1-AS1	ceRNA or sponge	ATG5
CASC15	expression association	MIR33A
CASC15	expression association	SOX4
CASC15	ceRNA or sponge	TLR4
CASC15	ceRNA or sponge	LGR5
CASC15	ceRNA or sponge	KLK12
CASC15	ceRNA or sponge	TWIST1
CASC15	expression association	VCAN
CASC15	expression association	CDH2
CASC15	expression association	CDH1
CASC15	ceRNA or sponge	MIR34C
CASC15	ceRNA or sponge	KLF5
CASC15	ceRNA or sponge	WNT7A
CASC15	expression association	CTNNB1
CASC15	expression association	BCL2
CASC15	expression association	BAX
CASC15	expression association	MIR124-1
CASC15	ceRNA or sponge	MIR130B
CASC15	ceRNA or sponge	MIR101-1
CASC15	ceRNA or sponge	MIR144
FOXO1	epigenetic regulation	GAPLINC
FOXO1	expression association	ST3GAL6-AS1
FOXO1	interact with protein	LETR1
FOXO1	transcriptional regulation	GAS5
GAPLINC	ceRNA or sponge	EEF2K
GAPLINC	ceRNA or sponge	MIR382
GAPLINC	ceRNA or sponge	MIR575
GAPLINC	ceRNA or sponge	MAPK1
GAPLINC	ceRNA or sponge	CD44
GAPLINC	expression association	MIR211
GAPLINC	expression association	BCL2
GAPLINC	ceRNA or sponge	MET
GAPLINC	ceRNA or sponge	MIR331
FTX	expression association	PPARG
FTX	ceRNA or sponge	BCL2L2
FTX	ceRNA or sponge	MTDH
FTX	interact with protein	MCM2
FTX	expression association	RIGI
FTX	expression association	HK2
FTX	expression association	MIR137
FTX	expression association	MIR590
FTX	ceRNA or sponge	FMR1
FTX	ceRNA or sponge	MIR340
FTX	ceRNA or sponge	SIVA1
FTX	expression association	HAVCR2
MIR31HG	epigenetic regulation	MIR31
MIR31HG	expression association	HIF1A
MIR31HG	expression association	CDKN1A
MIR31HG	ceRNA or sponge	ST7L
MIR31HG	ceRNA or sponge	RNF144B
MIR31HG	ceRNA or sponge	MIR193B
MIR31HG	interact with protein	EZH2
MIR31HG	transcriptional regulation	LBH
MIR31HG	ceRNA or sponge	MIR214
BTG3-AS1	expression association	MIR21
CASC2	expression association	MIR24-1
CASC2	ceRNA or sponge	PLXNC1
CASC2	ceRNA or sponge	MIR181A1
CASC2	expression association	RASSF6
CASC2	ceRNA or sponge	PIAS3
CASC2	expression association	STAT3
CASC2	ceRNA or sponge	FBXW7
CASC2	ceRNA or sponge	MIR362
CASC2	interact with protein	EIF4A3
CASC2	ceRNA or sponge	MIR21
CASC2	ceRNA or sponge	MTOR
CASC2	expression association	SOX4
CASC2	expression association	PTEN
CASC2	expression association	F10
CASC2	ceRNA or sponge	CPEB1
CASC2	expression association	CTNNB1
CASC2	ceRNA or sponge	MIR101-1
CASC2	expression association	MAPK3
CASC2	expression association	MAPK1
CASC2	expression association	MAPK8
CASC2	ceRNA or sponge	APC
CASC2	ceRNA or sponge	FBXL3
CASC2	ceRNA or sponge	IL17A
CASC2	ceRNA or sponge	KANK1
CASC2	ceRNA or sponge	MIR155
CASC2	expression association	MIR133B
CASC2	ceRNA or sponge	SOCS2
CASC2	ceRNA or sponge	MIR214
CASC2	expression association	TRIM16
CASC2	expression association	EIF2AK3
CASC2	ceRNA or sponge	TIMP3
CASC2	expression association	CDH1
CASC2	expression association	ZEB1
CASC2	expression association	CDH2
CASC2	ceRNA or sponge	RBBP8
CASC2	ceRNA or sponge	MIR19A
CASC2	expression association	BCL2
CASC2	interact with protein	HNRNPD
CASC2	expression association	AKT1
CASC2	ceRNA or sponge	MUC6
CASC2	ceRNA or sponge	CDK19
CASC2	ceRNA or sponge	MIR183
CASC2	expression association	CDK1
CASC2	ceRNA or sponge	MIR221
TFAP4	transcriptional regulation	TRERNA1
TRERNA1	expression association	SNAI1
TRERNA1	epigenetic regulation	CDH1
TRERNA1	interact with protein	EZH2
TRERNA1	ceRNA or sponge	NRAS
SMAD2	expression association	EZR-AS1
SMAD2	transcriptional regulation	MACC1-AS1
SMAD3	transcriptional regulation	HCP5
SMAD4	transcriptional regulation	LINP1
OIP5-AS1	ceRNA or sponge	MIR378A
OIP5-AS1	ceRNA or sponge	AGPAT2
OIP5-AS1	expression association	OIP5
OIP5-AS1	ceRNA or sponge	CDK14
OIP5-AS1	ceRNA or sponge	BCL2
OIP5-AS1	ceRNA or sponge	DYRK1A
OIP5-AS1	ceRNA or sponge	ZEB1
OIP5-AS1	ceRNA or sponge	KLF10
OIP5-AS1	ceRNA or sponge	ELAVL1
OIP5-AS1	expression association	YAP1
OIP5-AS1	ceRNA or sponge	DNMT1
OIP5-AS1	interact with protein	GSK3B
OIP5-AS1	ceRNA or sponge	TWIST1
OIP5-AS1	expression association	RTL1
OIP5-AS1	ceRNA or sponge	GLS
OIP5-AS1	ceRNA or sponge	SMAD3
OIP5-AS1	ceRNA or sponge	GLO1
OIP5-AS1	ceRNA or sponge	MIR26A1
OIP5-AS1	ceRNA or sponge	OLR1
OIP5-AS1	ceRNA or sponge	PLK2
OIP5-AS1	ceRNA or sponge	FOXD1
OIP5-AS1	ceRNA or sponge	SNAI1
OIP5-AS1	ceRNA or sponge	HMGB1
OIP5-AS1	ceRNA or sponge	MYC
OIP5-AS1	ceRNA or sponge	C1QTNF3
OIP5-AS1	ceRNA or sponge	FOXM1
OIP5-AS1	ceRNA or sponge	CCNG1
OIP5-AS1	ceRNA or sponge	MIR203A
OIP5-AS1	ceRNA or sponge	SLC7A11
OIP5-AS1	ceRNA or sponge	TUB
OIP5-AS1	ceRNA or sponge	MTDH
OIP5-AS1	ceRNA or sponge	XIAP
OIP5-AS1	ceRNA or sponge	ATG5
OIP5-AS1	ceRNA or sponge	VOPP1
OIP5-AS1	ceRNA or sponge	ITGA6
OIP5-AS1	ceRNA or sponge	FN1
OIP5-AS1	ceRNA or sponge	WNT7B
OIP5-AS1	ceRNA or sponge	SOX2
OIP5-AS1	expression association	MIR137
OIP5-AS1	ceRNA or sponge	AGR2
OIP5-AS1	ceRNA or sponge	SOX4
OIP5-AS1	ceRNA or sponge	NOB1
OIP5-AS1	ceRNA or sponge	ANO1
OIP5-AS1	ceRNA or sponge	MIR641
OIP5-AS1	ceRNA or sponge	ROCK1
OIP5-AS1	ceRNA or sponge	NRP1
OIP5-AS1	ceRNA or sponge	IL13
OIP5-AS1	ceRNA or sponge	MIR25
XIST	ceRNA or sponge	WNT1
XIST	ceRNA or sponge	ZEB1
XIST	ceRNA or sponge	ZEB2
XIST	ceRNA or sponge	MIR214
XIST	ceRNA or sponge	NOD2
XIST	ceRNA or sponge	MIR155
XIST	ceRNA or sponge	TGFB1
XIST	ceRNA or sponge	ATG7
XIST	ceRNA or sponge	PPP1R13L
XIST	expression association	PDCD4
XIST	ceRNA or sponge	MIR29C
XIST	expression association	EGFR
XIST	ceRNA or sponge	CDKN1A
XIST	expression association	SP1
XIST	expression association	MGMT
XIST	ceRNA or sponge	SGK1
XIST	ceRNA or sponge	PDE4D
XIST	ceRNA or sponge	LARP1
XIST	ceRNA or sponge	RSF1
XIST	ceRNA or sponge	NOTCH1
XIST	ceRNA or sponge	MAPK1
XIST	ceRNA or sponge	MIR152
XIST	ceRNA or sponge	RAC1
XIST	ceRNA or sponge	PTEN
XIST	epigenetic regulation	KLF2
XIST	interact with protein	EZH2
XIST	ceRNA or sponge	PDK1
XIST	ceRNA or sponge	MACC1
XIST	ceRNA or sponge	BAG1
XIST	ceRNA or sponge	AR
XIST	ceRNA or sponge	MIR186
XIST	ceRNA or sponge	SMAD7
XIST	ceRNA or sponge	BCL2
XIST	expression association	XIAP
XIST	ceRNA or sponge	FGF2
XIST	ceRNA or sponge	MMP13
XIST	ceRNA or sponge	ADAMTS5
XIST	ceRNA or sponge	SOX7
XIST	epigenetic regulation	TIMP3
XIST	ceRNA or sponge	TLR4
XIST	expression association	FASLG
XIST	ceRNA or sponge	MIR149
XIST	ceRNA or sponge	MIR27B
XIST	ceRNA or sponge	PAX5
XIST	ceRNA or sponge	PAX6
XIST	expression association	MIR124-1
XIST	ceRNA or sponge	MIR140
XIST	ceRNA or sponge	NLRC5
XIST	ceRNA or sponge	NRP1
XIST	ceRNA or sponge	JAK2
XIST	ceRNA or sponge	SOX4
XIST	ceRNA or sponge	CEBPA
XIST	ceRNA or sponge	CCND1
XIST	expression association	MIR129-1
XIST	ceRNA or sponge	MIR21
XIST	ceRNA or sponge	IL12A
XIST	ceRNA or sponge	KLF4
XIST	ceRNA or sponge	MIR137
XIST	ceRNA or sponge	PAPPA
XIST	transcriptional regulation	AGO2
XIST	ceRNA or sponge	BCL2L2
XIST	ceRNA or sponge	TRIM25
XIST	ceRNA or sponge	MIR125B2
XIST	ceRNA or sponge	GAB2
XIST	ceRNA or sponge	PIK3CA
XIST	ceRNA or sponge	CDK6
XIST	ceRNA or sponge	MIR17
XIST	ceRNA or sponge	MIR449A
XIST	ceRNA or sponge	MIR367
XIST	ceRNA or sponge	MIR141
XIST	ceRNA or sponge	MET
XIST	ceRNA or sponge	MIR454
XIST	ceRNA or sponge	IRS1
XIST	ceRNA or sponge	MIR34A
XIST	expression association	YY1AP1
XIST	transcriptional regulation	SMAD2
XIST	ceRNA or sponge	RHOA
XIST	ceRNA or sponge	ADAM17
XIST	ceRNA or sponge	TRIB2
XIST	ceRNA or sponge	MIR200B
XIST	ceRNA or sponge	NELL2
XIST	ceRNA or sponge	TGFB2
XIST	ceRNA or sponge	TBC1D9
XIST	ceRNA or sponge	MSH3
XIST	ceRNA or sponge	CBLL1
XIST	ceRNA or sponge	NLK
XIST	ceRNA or sponge	IL6
LSINCT5	interact with protein	MYCNOS
LSINCT5	expression association	HMGA2
LSINCT5	ceRNA or sponge	STAT3
LSINCT5	ceRNA or sponge	BCL2L1
LSINCT5	expression association	CASP1
LSINCT5	expression association	IL1B
LSINCT5	expression association	NEAT1
LSINCT5	expression association	PSPC1
LSINCT5	transcriptional regulation	AKT1
LSINCT5	interact with protein	APC
MYCNOS	expression association	MYCN
MYCNOS	ceRNA or sponge	PREX2
PCSEAT	ceRNA or sponge	EZH2
MIR142	ceRNA or sponge	MALAT1
KCNQ1OT1	ceRNA or sponge	EZR
KCNQ1OT1	expression association	MIR214
KCNQ1OT1	expression association	CASP1
KCNQ1OT1	ceRNA or sponge	CCNE2
KCNQ1OT1	expression association	SMAD4
KCNQ1OT1	ceRNA or sponge	BAX
KCNQ1OT1	ceRNA or sponge	FOXO3
KCNQ1OT1	ceRNA or sponge	EGFR
KCNQ1OT1	ceRNA or sponge	HMGA2
KCNQ1OT1	ceRNA or sponge	SORBS2
KCNQ1OT1	ceRNA or sponge	MYC
KCNQ1OT1	ceRNA or sponge	ITGAV
KCNQ1OT1	ceRNA or sponge	MIR146A
KCNQ1OT1	expression association	CXCL12
KCNQ1OT1	expression association	CXCR4
KCNQ1OT1	ceRNA or sponge	YY1AP1
KCNQ1OT1	ceRNA or sponge	TRPS1
KCNQ1OT1	ceRNA or sponge	CBX3
KCNQ1OT1	ceRNA or sponge	PDCD4
KCNQ1OT1	ceRNA or sponge	MIR24-1
KCNQ1OT1	ceRNA or sponge	GAB1
KCNQ1OT1	ceRNA or sponge	MFAP2
KCNQ1OT1	ceRNA or sponge	HSP90AA1
KCNQ1OT1	ceRNA or sponge	LMX1A
KCNQ1OT1	ceRNA or sponge	TSPAN3
KCNQ1OT1	ceRNA or sponge	RAB14
KCNQ1OT1	ceRNA or sponge	CCND2
KCNQ1OT1	ceRNA or sponge	PPP1R1B
KCNQ1OT1	expression association	CTNNB1
KCNQ1OT1	ceRNA or sponge	SOX6
KCNQ1OT1	ceRNA or sponge	NLRP3
LOC112543491	ceRNA or sponge	LIN28B
LOC112543491	ceRNA or sponge	MIR34A
LOC112543491	expression association	CTNNB1
LOC112543491	expression association	MAPK1
LOC112543491	expression association	CDK4
LOC112543491	expression association	CCND1
LOC112543491	expression association	RB1
LIN28B	ceRNA or sponge	MYC
SNHG7	ceRNA or sponge	GALNT7
SNHG7	expression association	FAIM2
SNHG7	expression association	CDKN2B
SNHG7	expression association	CDKN2A
SNHG7	ceRNA or sponge	CCND1
SNHG7	expression association	SIRT1
SNHG7	ceRNA or sponge	PAK4
SNHG7	ceRNA or sponge	ELAVL1
SNHG7	ceRNA or sponge	SYVN1
SNHG7	ceRNA or sponge	ELK1
SNHG7	ceRNA or sponge	XBP1
SNHG7	transcriptional regulation	MIR485
SNHG7	ceRNA or sponge	MIR186
SNHG7	expression association	CTNNB1
SNHG7	ceRNA or sponge	MIR193B
SNHG7	ceRNA or sponge	GLI3
SNHG7	expression association	MIR34A
SNHG7	ceRNA or sponge	STAT2
SNHG7	ceRNA or sponge	MIR381
SNHG7	transcriptional regulation	RBM5
SNHG7	ceRNA or sponge	CBX7
SNHG7	expression association	TP53
SNHG7	expression association	DKK1
SNHG7	expression association	MIR122
SNHG7	ceRNA or sponge	RPL4
SNHG7	expression association	RBM19
SNHG7	expression association	ABCG2
SNHG7	ceRNA or sponge	MIR425
SNHG7	ceRNA or sponge	WNT2B
SNHG7	ceRNA or sponge	MIR324
SNHG7	expression association	BDNF
SNHG7	expression association	CDH1
SNHG7	expression association	CDH2
SNHG7	expression association	VIM
SNHG7	expression association	EZH2
SNHG7	expression association	MMP2
SNHG7	expression association	MMP7
SNHG7	expression association	MMP9
SNHG7	transcriptional regulation	ATG5
SNHG7	transcriptional regulation	ATG12
UCA1	ceRNA or sponge	ABCB1
UCA1	expression association	MAPK1
UCA1	ceRNA or sponge	MIR143
UCA1	expression association	ZEB2
UCA1	expression association	MIR185
UCA1	ceRNA or sponge	MIR26A1
UCA1	expression association	HK2
UCA1	ceRNA or sponge	BRD4
UCA1	transcriptional regulation	MYC
UCA1	expression association	ZEB1
UCA1	ceRNA or sponge	YAP1
UCA1	ceRNA or sponge	HMGB1
UCA1	ceRNA or sponge	MIR122
UCA1	ceRNA or sponge	SF1
UCA1	ceRNA or sponge	MIR135A1
UCA1	interact with protein	GRK2
UCA1	interact with protein	CDKN1A
UCA1	ceRNA or sponge	CDH1
UCA1	expression association	CCND1
UCA1	ceRNA or sponge	MIR18A
UCA1	epigenetic regulation	CDKN1B
UCA1	expression association	MTOR
UCA1	ceRNA or sponge	KRAS
UCA1	ceRNA or sponge	MIR144
UCA1	interact with protein	SMARCA4
UCA1	expression association	WNT6
UCA1	epigenetic regulation	CREB1
UCA1	expression association	MIR204
UCA1	ceRNA or sponge	FSCN1
UCA1	expression association	TERT
UCA1	expression association	CASP3
UCA1	epigenetic regulation	CDK2
UCA1	expression association	BCL2
UCA1	ceRNA or sponge	SOX4
UCA1	ceRNA or sponge	HIF1A
UCA1	interact with protein	TP53
UCA1	epigenetic regulation	PIM1
UCA1	transcriptional regulation	PKM
UCA1	ceRNA or sponge	ARL2
UCA1	ceRNA or sponge	MIR495
UCA1	ceRNA or sponge	FOXM1
UCA1	ceRNA or sponge	MMP14
UCA1	expression association	PARP1
UCA1	epigenetic regulation	HULC
UCA1	transcriptional regulation	CTNNB1
UCA1	ceRNA or sponge	FGFR1
UCA1	ceRNA or sponge	PPP1R13L
UCA1	expression association	SNAI1
UCA1	expression association	VIM
UCA1	expression association	TJP1
UCA1	expression association	MIR196A1
UCA1	expression association	MIR27B
UCA1	ceRNA or sponge	GLS2
UCA1	expression association	STAT3
UCA1	interact with protein	EZH2
UCA1	ceRNA or sponge	IL6R
UCA1	expression association	BMP2
UCA1	ceRNA or sponge	CCND2
UCA1	interact with protein	HNRNPA2B1
UCA1	ceRNA or sponge	GABPA
UCA1	ceRNA or sponge	HGF
UCA1	ceRNA or sponge	MIR206
UCA1	expression association	IGF2BP2
UCA1	expression association	ATG5
UCA1	ceRNA or sponge	KIF20A
UCA1	ceRNA or sponge	MIR138-1
UCA1	ceRNA or sponge	MIR193A
UCA1	ceRNA or sponge	CCR7
UCA1	ceRNA or sponge	VEGFC
UCA1	ceRNA or sponge	MIR613
UCA1	ceRNA or sponge	SOX2
UCA1	ceRNA or sponge	SP1
UCA1	ceRNA or sponge	SP3
UCA1	expression association	SNCA
UCA1	ceRNA or sponge	NR2C2
UCA1	expression association	MIR182
UCA1	ceRNA or sponge	MYO6
UCA1	ceRNA or sponge	SIRT1
UCA1	ceRNA or sponge	CDK6
UCA1	ceRNA or sponge	HOXB3
UCA1	ceRNA or sponge	CXCR4
UCA1	transcriptional regulation	MIR200C
UCA1	ceRNA or sponge	JAG1
UCA1	expression association	TGFB1
UCA1	expression association	AKT1
UCA1	expression association	SPRY1
UCA1	interact with protein	MIR3591
UCA1	ceRNA or sponge	MIR15A
UCA1	ceRNA or sponge	MIR26B
UCA1	ceRNA or sponge	MIR214
UCA1	ceRNA or sponge	CDC42
FENDRR	ceRNA or sponge	RUNX1
FENDRR	ceRNA or sponge	MIR761
FENDRR	expression association	MMP2
FENDRR	expression association	MMP9
FENDRR	ceRNA or sponge	FOXF1
FENDRR	interact with protein	EZH2
FENDRR	expression association	ABCB1
FENDRR	expression association	ABCC1
FENDRR	expression association	FN1
FENDRR	epigenetic regulation	BIRC5
FENDRR	epigenetic regulation	SETDB1
FENDRR	ceRNA or sponge	ELAVL1
